"A-6"|Yes|"79600182"|"130055203"
"A-7-6"|No |"79600182"|"130055204"
"A-2-4"|No |"79600182"|"130055205"
"A-1-b"|No |"79600184"|"130055208"
"A-2-6"|No |"79600184"|"130055207"
"A-2-4"|Yes|"79600184"|"130055206"
"A-2-4"|Yes|"79600185"|"130055209"
"A-2-6"|No |"79600185"|"130055210"
"A-1-b"|No |"79600185"|"130055211"
"A-7-5"|Yes|"79600186"|"130055212"
"A-8"|Yes|"79600188"|"130055215"
"A-1-b"|Yes|"79600190"|"130055218"
"A-1-a"|No |"79600190"|"130055219"
"A-2-4"|No |"79600190"|"130055220"
"A-6"|Yes|"79600189"|"130055216"
"A-7-6"|No |"79600189"|"130055217"
"A-2-4"|Yes|"79600187"|"130055213"
"A-4"|No |"79600187"|"130055214"
"A-7-5"|Yes|"79600192"|"130055222"
"A-6"|No |"79600192"|"130055223"
"A-2-4"|Yes|"79600194"|"130055225"
"A-1-a"|Yes|"79600195"|"130055226"
"A-1-b"|No |"79600195"|"130055227"
"A-8"|Yes|"79600191"|"130055221"
"A-6"|Yes|"79600193"|"130055224"
"A-7-6"|Yes|"79600936"|"130056477"
"A-6"|Yes|"79600934"|"130056474"
"A-7-6"|No |"79600934"|"130056475"
"A-7-6"|Yes|"79600935"|"130056476"
"A-2-7"|Yes|"79600937"|"130056478"
"A-7-6"|No |"79600937"|"130056479"
"A-7-6"|No |"79600939"|"130056481"
"A-6"|Yes|"79600939"|"130056482"
"A-7-6"|Yes|"79600940"|"130056483"
"A-7-6"|Yes|"79600942"|"130056486"
"A-7-6"|Yes|"79600938"|"130056480"
"A-7-6"|Yes|"79600941"|"130056484"
"A-6"|No |"79600941"|"130056485"
"A-7-6"|Yes|"79601692"|"130057814"
"A-7-6"|Yes|"79601693"|"130057815"
"A-7-6"|Yes|"79601691"|"130057813"
"A-7-6"|Yes|"79601694"|"130057816"
"A-7-6"|No |"79600932"|"130056469"
"A-6"|Yes|"79600932"|"130056470"
"A-4"|No |"79600930"|"130056466"
"A-2-4"|Yes|"79600930"|"130056467"
